age,income,occupation,gender,state,category,disability,scheme_id,label
28,126976,unemployed,female,Maharashtra,ST,no,6,1
28,126976,unemployed,female,Maharashtra,ST,no,10,1
28,126976,unemployed,female,Maharashtra,ST,no,11,1
28,126976,unemployed,female,Maharashtra,ST,no,13,1
28,126976,unemployed,female,Maharashtra,ST,no,15,1
28,126976,unemployed,female,Maharashtra,ST,no,16,1
28,126976,unemployed,female,Maharashtra,ST,no,19,1
28,126976,unemployed,female,Maharashtra,ST,no,20,1
28,126976,unemployed,female,Maharashtra,ST,no,23,0
28,126976,unemployed,female,Maharashtra,ST,no,26,1
28,126976,unemployed,female,Maharashtra,ST,no,28,0
21,430320,self_employed,female,Maharashtra,ST,no,4,1
21,430320,self_employed,female,Maharashtra,ST,no,5,0
21,430320,self_employed,female,Maharashtra,ST,no,6,1
21,430320,self_employed,female,Maharashtra,ST,no,7,1
21,430320,self_employed,female,Maharashtra,ST,no,8,1
21,430320,self_employed,female,Maharashtra,ST,no,10,1
21,430320,self_employed,female,Maharashtra,ST,no,16,0
21,430320,self_employed,female,Maharashtra,ST,no,18,0
21,430320,self_employed,female,Maharashtra,ST,no,27,0
21,430320,self_employed,female,Maharashtra,ST,no,28,1
48,849796,unemployed,female,Maharashtra,General,no,6,0
48,849796,unemployed,female,Maharashtra,General,no,21,0
48,849796,unemployed,female,Maharashtra,General,no,27,0
53,908363,salaried,female,Maharashtra,EWS,yes,2,0
53,908363,salaried,female,Maharashtra,EWS,yes,5,0
53,908363,salaried,female,Maharashtra,EWS,yes,17,0
53,908363,salaried,female,Maharashtra,EWS,yes,23,1
53,908363,salaried,female,Maharashtra,EWS,yes,24,1
37,399690,retired,male,Maharashtra,EWS,yes,19,0
37,399690,retired,male,Maharashtra,EWS,yes,26,0
37,399690,retired,male,Maharashtra,EWS,yes,27,1
18,150199,unemployed,male,Maharashtra,EWS,yes,3,1
18,150199,unemployed,male,Maharashtra,EWS,yes,6,1
18,150199,unemployed,male,Maharashtra,EWS,yes,10,1
18,150199,unemployed,male,Maharashtra,EWS,yes,11,1
18,150199,unemployed,male,Maharashtra,EWS,yes,12,1
18,150199,unemployed,male,Maharashtra,EWS,yes,15,1
18,150199,unemployed,male,Maharashtra,EWS,yes,19,1
18,150199,unemployed,male,Maharashtra,EWS,yes,20,1
18,150199,unemployed,male,Maharashtra,EWS,yes,26,0
18,150199,unemployed,male,Maharashtra,EWS,yes,27,1
40,759377,self_employed,male,Maharashtra,SC,no,4,1
40,759377,self_employed,male,Maharashtra,SC,no,5,0
40,759377,self_employed,male,Maharashtra,SC,no,6,1
40,759377,self_employed,male,Maharashtra,SC,no,10,1
40,759377,self_employed,male,Maharashtra,SC,no,12,0
50,511794,business,female,Maharashtra,ST,yes,2,0
50,511794,business,female,Maharashtra,ST,yes,4,1
50,511794,business,female,Maharashtra,ST,yes,5,0
50,511794,business,female,Maharashtra,ST,yes,7,1
43,846304,unemployed,male,Maharashtra,General,yes,4,0
43,846304,unemployed,male,Maharashtra,General,yes,6,0
43,846304,unemployed,male,Maharashtra,General,yes,10,0
43,846304,unemployed,male,Maharashtra,General,yes,17,0
43,846304,unemployed,male,Maharashtra,General,yes,20,0
41,660007,unemployed,female,Maharashtra,General,no,10,1
41,660007,unemployed,female,Maharashtra,General,no,16,0
54,986208,salaried,female,Maharashtra,General,yes,23,1
54,986208,salaried,female,Maharashtra,General,yes,24,1
54,986208,salaried,female,Maharashtra,General,yes,25,0
69,943411,self_employed,female,Maharashtra,OBC,no,2,0
69,943411,self_employed,female,Maharashtra,OBC,no,4,0
69,943411,self_employed,female,Maharashtra,OBC,no,18,0
69,943411,self_employed,female,Maharashtra,OBC,no,20,0
56,262963,retired,male,Maharashtra,OBC,no,5,0
56,262963,retired,male,Maharashtra,OBC,no,8,0
56,262963,retired,male,Maharashtra,OBC,no,17,0
56,262963,retired,male,Maharashtra,OBC,no,24,0
33,122977,retired,female,Maharashtra,EWS,yes,3,1
33,122977,retired,female,Maharashtra,EWS,yes,5,0
33,122977,retired,female,Maharashtra,EWS,yes,12,1
33,122977,retired,female,Maharashtra,EWS,yes,13,1
33,122977,retired,female,Maharashtra,EWS,yes,21,0
33,122977,retired,female,Maharashtra,EWS,yes,25,0
33,122977,retired,female,Maharashtra,EWS,yes,27,1
24,850793,student,male,Maharashtra,EWS,no,8,0
24,850793,student,male,Maharashtra,EWS,no,9,0
24,850793,student,male,Maharashtra,EWS,no,22,0
40,737609,self_employed,male,Maharashtra,SC,yes,3,0
40,737609,self_employed,male,Maharashtra,SC,yes,4,1
40,737609,self_employed,male,Maharashtra,SC,yes,5,0
40,737609,self_employed,male,Maharashtra,SC,yes,6,1
40,737609,self_employed,male,Maharashtra,SC,yes,10,1
40,737609,self_employed,male,Maharashtra,SC,yes,14,0
40,737609,self_employed,male,Maharashtra,SC,yes,25,0
40,737609,self_employed,male,Maharashtra,SC,yes,28,0
30,610465,government_employee,female,Maharashtra,EWS,no,9,0
30,610465,government_employee,female,Maharashtra,EWS,no,11,0
30,610465,government_employee,female,Maharashtra,EWS,no,20,0
30,610465,government_employee,female,Maharashtra,EWS,no,23,1
30,610465,government_employee,female,Maharashtra,EWS,no,26,0
38,972660,salaried,male,Maharashtra,OBC,no,6,0
38,972660,salaried,male,Maharashtra,OBC,no,8,0
38,972660,salaried,male,Maharashtra,OBC,no,9,0
38,972660,salaried,male,Maharashtra,OBC,no,23,1
70,645701,self_employed,female,Maharashtra,OBC,no,3,0
70,645701,self_employed,female,Maharashtra,OBC,no,6,0
70,645701,self_employed,female,Maharashtra,OBC,no,10,0
28,641286,unemployed,female,Maharashtra,EWS,yes,6,1
28,641286,unemployed,female,Maharashtra,EWS,yes,10,1
28,641286,unemployed,female,Maharashtra,EWS,yes,27,0
24,512810,self_employed,male,Maharashtra,OBC,yes,4,1
24,512810,self_employed,male,Maharashtra,OBC,yes,6,1
24,512810,self_employed,male,Maharashtra,OBC,yes,8,1
24,512810,self_employed,male,Maharashtra,OBC,yes,10,1
24,512810,self_employed,male,Maharashtra,OBC,yes,13,0
49,874987,farmer,male,Maharashtra,OBC,no,5,0
49,874987,farmer,male,Maharashtra,OBC,no,9,0
49,874987,farmer,male,Maharashtra,OBC,no,11,0
49,874987,farmer,male,Maharashtra,OBC,no,13,0
49,874987,farmer,male,Maharashtra,OBC,no,20,0
52,236934,business,male,Maharashtra,ST,no,1,1
52,236934,business,male,Maharashtra,ST,no,3,1
52,236934,business,male,Maharashtra,ST,no,4,1
52,236934,business,male,Maharashtra,ST,no,20,0
33,137198,student,male,Maharashtra,OBC,no,3,1
33,137198,student,male,Maharashtra,OBC,no,11,1
33,137198,student,male,Maharashtra,OBC,no,15,1
33,137198,student,male,Maharashtra,OBC,no,20,1
44,95801,self_employed,male,Maharashtra,SC,no,1,1
44,95801,self_employed,male,Maharashtra,SC,no,3,1
44,95801,self_employed,male,Maharashtra,SC,no,4,1
44,95801,self_employed,male,Maharashtra,SC,no,8,1
44,95801,self_employed,male,Maharashtra,SC,no,10,1
44,95801,self_employed,male,Maharashtra,SC,no,28,0
20,372192,unemployed,female,Maharashtra,OBC,yes,6,1
20,372192,unemployed,female,Maharashtra,OBC,yes,7,0
20,372192,unemployed,female,Maharashtra,OBC,yes,10,1
20,372192,unemployed,female,Maharashtra,OBC,yes,11,1
20,372192,unemployed,female,Maharashtra,OBC,yes,13,0
20,372192,unemployed,female,Maharashtra,OBC,yes,15,1
20,372192,unemployed,female,Maharashtra,OBC,yes,19,1
20,372192,unemployed,female,Maharashtra,OBC,yes,20,1
20,372192,unemployed,female,Maharashtra,OBC,yes,27,1
39,738430,student,male,Maharashtra,OBC,no,7,0
39,738430,student,male,Maharashtra,OBC,no,22,0
40,568051,student,male,Maharashtra,SC,yes,2,0
40,568051,student,male,Maharashtra,SC,yes,11,0
40,568051,student,male,Maharashtra,SC,yes,22,0
40,568051,student,male,Maharashtra,SC,yes,27,0
43,192447,business,female,Maharashtra,EWS,no,1,1
43,192447,business,female,Maharashtra,EWS,no,3,1
43,192447,business,female,Maharashtra,EWS,no,4,1
43,192447,business,female,Maharashtra,EWS,no,6,0
43,192447,business,female,Maharashtra,EWS,no,13,1
43,192447,business,female,Maharashtra,EWS,no,20,0
43,192447,business,female,Maharashtra,EWS,no,28,1
67,252329,business,male,Maharashtra,EWS,yes,1,0
67,252329,business,male,Maharashtra,EWS,yes,9,0
67,252329,business,male,Maharashtra,EWS,yes,12,1
67,252329,business,male,Maharashtra,EWS,yes,24,0
67,252329,business,male,Maharashtra,EWS,yes,27,1
65,296454,business,female,Maharashtra,SC,yes,3,0
65,296454,business,female,Maharashtra,SC,yes,4,1
65,296454,business,female,Maharashtra,SC,yes,7,1
65,296454,business,female,Maharashtra,SC,yes,8,0
65,296454,business,female,Maharashtra,SC,yes,11,0
65,296454,business,female,Maharashtra,SC,yes,12,1
65,296454,business,female,Maharashtra,SC,yes,27,1
65,296454,business,female,Maharashtra,SC,yes,28,0
65,402927,student,female,Maharashtra,SC,yes,1,0
65,402927,student,female,Maharashtra,SC,yes,5,0
65,402927,student,female,Maharashtra,SC,yes,14,0
65,402927,student,female,Maharashtra,SC,yes,24,0
65,402927,student,female,Maharashtra,SC,yes,26,0
65,402927,student,female,Maharashtra,SC,yes,27,1
32,893908,student,female,Maharashtra,General,no,2,0
32,893908,student,female,Maharashtra,General,no,3,0
32,893908,student,female,Maharashtra,General,no,5,0
29,431058,student,male,Maharashtra,EWS,no,3,0
29,431058,student,male,Maharashtra,EWS,no,5,0
29,431058,student,male,Maharashtra,EWS,no,9,0
29,431058,student,male,Maharashtra,EWS,no,11,1
29,431058,student,male,Maharashtra,EWS,no,20,1
65,641670,salaried,female,Maharashtra,ST,yes,6,0
65,641670,salaried,female,Maharashtra,ST,yes,20,0
37,433530,retired,female,Maharashtra,ST,yes,2,0
37,433530,retired,female,Maharashtra,ST,yes,27,1
51,498195,salaried,female,Maharashtra,ST,no,3,0
51,498195,salaried,female,Maharashtra,ST,no,8,1
51,498195,salaried,female,Maharashtra,ST,no,23,1
51,498195,salaried,female,Maharashtra,ST,no,24,1
36,20777,farmer,female,Maharashtra,OBC,yes,2,1
36,20777,farmer,female,Maharashtra,OBC,yes,3,1
36,20777,farmer,female,Maharashtra,OBC,yes,12,1
36,20777,farmer,female,Maharashtra,OBC,yes,13,1
36,20777,farmer,female,Maharashtra,OBC,yes,21,1
36,20777,farmer,female,Maharashtra,OBC,yes,22,1
36,20777,farmer,female,Maharashtra,OBC,yes,27,1
38,568897,government_employee,female,Maharashtra,OBC,no,7,0
38,568897,government_employee,female,Maharashtra,OBC,no,11,0
38,568897,government_employee,female,Maharashtra,OBC,no,18,0
38,568897,government_employee,female,Maharashtra,OBC,no,23,1
63,514763,farmer,female,Maharashtra,ST,yes,3,0
63,514763,farmer,female,Maharashtra,ST,yes,8,0
63,514763,farmer,female,Maharashtra,ST,yes,15,0
63,514763,farmer,female,Maharashtra,ST,yes,21,1
63,514763,farmer,female,Maharashtra,ST,yes,22,1
41,325173,salaried,female,Maharashtra,OBC,no,3,0
41,325173,salaried,female,Maharashtra,OBC,no,8,1
41,325173,salaried,female,Maharashtra,OBC,no,16,0
41,325173,salaried,female,Maharashtra,OBC,no,21,0
41,325173,salaried,female,Maharashtra,OBC,no,23,1
41,325173,salaried,female,Maharashtra,OBC,no,24,1
35,443357,business,female,Maharashtra,OBC,no,4,1
35,443357,business,female,Maharashtra,OBC,no,13,0
35,443357,business,female,Maharashtra,OBC,no,26,0
35,443357,business,female,Maharashtra,OBC,no,27,0
35,443357,business,female,Maharashtra,OBC,no,28,1
18,215302,self_employed,male,Maharashtra,ST,yes,1,1
18,215302,self_employed,male,Maharashtra,ST,yes,3,1
18,215302,self_employed,male,Maharashtra,ST,yes,4,1
18,215302,self_employed,male,Maharashtra,ST,yes,6,1
18,215302,self_employed,male,Maharashtra,ST,yes,8,1
18,215302,self_employed,male,Maharashtra,ST,yes,10,1
18,215302,self_employed,male,Maharashtra,ST,yes,12,1
18,215302,self_employed,male,Maharashtra,ST,yes,13,0
18,215302,self_employed,male,Maharashtra,ST,yes,27,1
62,189181,unemployed,male,Maharashtra,SC,yes,3,1
62,189181,unemployed,male,Maharashtra,SC,yes,8,0
62,189181,unemployed,male,Maharashtra,SC,yes,9,1
62,189181,unemployed,male,Maharashtra,SC,yes,12,1
62,189181,unemployed,male,Maharashtra,SC,yes,16,0
62,189181,unemployed,male,Maharashtra,SC,yes,17,0
62,189181,unemployed,male,Maharashtra,SC,yes,23,0
62,189181,unemployed,male,Maharashtra,SC,yes,27,1
51,699175,salaried,male,Maharashtra,SC,yes,3,0
51,699175,salaried,male,Maharashtra,SC,yes,5,0
51,699175,salaried,male,Maharashtra,SC,yes,13,0
51,699175,salaried,male,Maharashtra,SC,yes,23,1
51,699175,salaried,male,Maharashtra,SC,yes,24,1
46,465190,unemployed,male,Maharashtra,EWS,yes,10,1
46,465190,unemployed,male,Maharashtra,EWS,yes,18,0
46,465190,unemployed,male,Maharashtra,EWS,yes,21,0
46,465190,unemployed,male,Maharashtra,EWS,yes,22,0
46,465190,unemployed,male,Maharashtra,EWS,yes,24,0
46,465190,unemployed,male,Maharashtra,EWS,yes,25,0
46,465190,unemployed,male,Maharashtra,EWS,yes,27,1
46,465190,unemployed,male,Maharashtra,EWS,yes,28,0
42,636567,government_employee,female,Maharashtra,ST,yes,3,0
42,636567,government_employee,female,Maharashtra,ST,yes,23,1
42,636567,government_employee,female,Maharashtra,ST,yes,24,1
42,636567,government_employee,female,Maharashtra,ST,yes,26,0
69,197765,salaried,female,Maharashtra,General,yes,3,1
69,197765,salaried,female,Maharashtra,General,yes,8,1
69,197765,salaried,female,Maharashtra,General,yes,12,1
69,197765,salaried,female,Maharashtra,General,yes,27,1
43,820500,self_employed,male,Maharashtra,General,no,4,1
43,820500,self_employed,male,Maharashtra,General,no,6,0
43,820500,self_employed,male,Maharashtra,General,no,24,0
43,820500,self_employed,male,Maharashtra,General,no,28,0
19,767154,self_employed,female,Maharashtra,SC,yes,4,1
19,767154,self_employed,female,Maharashtra,SC,yes,6,1
19,767154,self_employed,female,Maharashtra,SC,yes,7,1
19,767154,self_employed,female,Maharashtra,SC,yes,10,1
19,767154,self_employed,female,Maharashtra,SC,yes,18,0
69,462459,salaried,male,Maharashtra,EWS,yes,3,0
69,462459,salaried,male,Maharashtra,EWS,yes,8,1
69,462459,salaried,male,Maharashtra,EWS,yes,10,0
69,462459,salaried,male,Maharashtra,EWS,yes,16,0
69,462459,salaried,male,Maharashtra,EWS,yes,21,0
69,462459,salaried,male,Maharashtra,EWS,yes,24,0
69,462459,salaried,male,Maharashtra,EWS,yes,27,1
31,84132,student,male,Maharashtra,EWS,no,3,1
31,84132,student,male,Maharashtra,EWS,no,10,0
31,84132,student,male,Maharashtra,EWS,no,11,1
31,84132,student,male,Maharashtra,EWS,no,14,0
31,84132,student,male,Maharashtra,EWS,no,15,1
31,84132,student,male,Maharashtra,EWS,no,20,1
31,84132,student,male,Maharashtra,EWS,no,23,0
19,325435,government_employee,male,Maharashtra,SC,yes,2,0
19,325435,government_employee,male,Maharashtra,SC,yes,13,0
19,325435,government_employee,male,Maharashtra,SC,yes,14,0
19,325435,government_employee,male,Maharashtra,SC,yes,15,0
19,325435,government_employee,male,Maharashtra,SC,yes,23,1
19,325435,government_employee,male,Maharashtra,SC,yes,27,1
19,325435,government_employee,male,Maharashtra,SC,yes,28,0
29,548046,self_employed,female,Maharashtra,OBC,yes,4,1
29,548046,self_employed,female,Maharashtra,OBC,yes,6,1
29,548046,self_employed,female,Maharashtra,OBC,yes,8,1
29,548046,self_employed,female,Maharashtra,OBC,yes,10,1
29,548046,self_employed,female,Maharashtra,OBC,yes,21,0
29,548046,self_employed,female,Maharashtra,OBC,yes,22,0
29,548046,self_employed,female,Maharashtra,OBC,yes,23,0
66,852296,business,male,Maharashtra,EWS,no,9,0
42,880185,salaried,male,Maharashtra,ST,no,9,0
42,880185,salaried,male,Maharashtra,ST,no,15,0
42,880185,salaried,male,Maharashtra,ST,no,20,0
42,880185,salaried,male,Maharashtra,ST,no,23,1
42,880185,salaried,male,Maharashtra,ST,no,24,1
42,880185,salaried,male,Maharashtra,ST,no,25,0
26,536900,salaried,male,Maharashtra,EWS,yes,8,1
26,536900,salaried,male,Maharashtra,EWS,yes,18,0
26,536900,salaried,male,Maharashtra,EWS,yes,22,0
26,536900,salaried,male,Maharashtra,EWS,yes,23,1
66,29234,salaried,female,Maharashtra,OBC,no,3,1
66,29234,salaried,female,Maharashtra,OBC,no,5,0
66,29234,salaried,female,Maharashtra,OBC,no,6,0
66,29234,salaried,female,Maharashtra,OBC,no,8,1
66,29234,salaried,female,Maharashtra,OBC,no,13,1
66,29234,salaried,female,Maharashtra,OBC,no,23,0
66,29234,salaried,female,Maharashtra,OBC,no,26,0
31,355120,business,female,Maharashtra,OBC,no,4,1
31,355120,business,female,Maharashtra,OBC,no,12,0
31,355120,business,female,Maharashtra,OBC,no,13,0
31,355120,business,female,Maharashtra,OBC,no,15,0
31,355120,business,female,Maharashtra,OBC,no,28,1
63,352558,unemployed,male,Maharashtra,EWS,no,5,0
63,352558,unemployed,male,Maharashtra,EWS,no,27,0
56,909783,unemployed,male,Maharashtra,ST,yes,1,0
56,909783,unemployed,male,Maharashtra,ST,yes,3,0
56,909783,unemployed,male,Maharashtra,ST,yes,8,0
56,909783,unemployed,male,Maharashtra,ST,yes,10,0
56,909783,unemployed,male,Maharashtra,ST,yes,13,0
56,909783,unemployed,male,Maharashtra,ST,yes,18,0
56,909783,unemployed,male,Maharashtra,ST,yes,21,0
56,909783,unemployed,male,Maharashtra,ST,yes,22,0
56,909783,unemployed,male,Maharashtra,ST,yes,26,0
56,909783,unemployed,male,Maharashtra,ST,yes,28,0
34,691635,retired,female,Maharashtra,ST,no,3,0
34,691635,retired,female,Maharashtra,ST,no,5,0
34,691635,retired,female,Maharashtra,ST,no,18,0
34,691635,retired,female,Maharashtra,ST,no,23,0
62,670734,student,female,Maharashtra,ST,yes,5,0
62,670734,student,female,Maharashtra,ST,yes,16,0
62,670734,student,female,Maharashtra,ST,yes,27,0
68,336565,government_employee,female,Maharashtra,OBC,no,5,0
68,336565,government_employee,female,Maharashtra,OBC,no,8,0
68,336565,government_employee,female,Maharashtra,OBC,no,21,0
55,881950,self_employed,male,Maharashtra,EWS,yes,4,1
55,881950,self_employed,male,Maharashtra,EWS,yes,8,0
55,881950,self_employed,male,Maharashtra,EWS,yes,10,0
55,881950,self_employed,male,Maharashtra,EWS,yes,24,0
44,920780,retired,female,Maharashtra,SC,yes,10,0
44,920780,retired,female,Maharashtra,SC,yes,21,0
44,920780,retired,female,Maharashtra,SC,yes,23,0
31,143504,self_employed,male,Maharashtra,General,yes,1,1
31,143504,self_employed,male,Maharashtra,General,yes,3,1
31,143504,self_employed,male,Maharashtra,General,yes,4,1
31,143504,self_employed,male,Maharashtra,General,yes,5,0
31,143504,self_employed,male,Maharashtra,General,yes,6,1
31,143504,self_employed,male,Maharashtra,General,yes,8,1
31,143504,self_employed,male,Maharashtra,General,yes,10,1
31,143504,self_employed,male,Maharashtra,General,yes,12,1
31,143504,self_employed,male,Maharashtra,General,yes,18,0
31,143504,self_employed,male,Maharashtra,General,yes,19,0
31,143504,self_employed,male,Maharashtra,General,yes,23,0
31,143504,self_employed,male,Maharashtra,General,yes,25,0
31,143504,self_employed,male,Maharashtra,General,yes,27,1
40,291433,retired,female,Maharashtra,General,no,4,0
40,291433,retired,female,Maharashtra,General,no,10,0
40,291433,retired,female,Maharashtra,General,no,11,0
40,291433,retired,female,Maharashtra,General,no,14,0
40,291433,retired,female,Maharashtra,General,no,15,0
40,291433,retired,female,Maharashtra,General,no,17,0
40,291433,retired,female,Maharashtra,General,no,20,0
40,291433,retired,female,Maharashtra,General,no,26,0
40,291433,retired,female,Maharashtra,General,no,27,0
25,755508,retired,male,Maharashtra,ST,yes,7,0
25,755508,retired,male,Maharashtra,ST,yes,16,0
25,755508,retired,male,Maharashtra,ST,yes,28,0
63,913146,student,female,Maharashtra,OBC,yes,6,0
70,975917,retired,female,Maharashtra,General,yes,9,0
70,975917,retired,female,Maharashtra,General,yes,14,1
